time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),wind_speed_10m (km/h)
2022-08-12T19:00,25.5,90,23.8,30.7,0.00,0.00,100,5.5
2022-08-12T20:00,25.5,90,23.7,30.4,5.00,5.00,31,7.2
2022-08-12T21:00,26.0,87,23.7,30.7,0.10,0.10,50,8.0
2022-08-12T22:00,26.2,88,24.0,31.1,0.00,0.00,36,8.0
2022-08-12T23:00,25.5,92,24.2,30.8,0.00,0.00,33,6.4
2022-08-13T00:00,25.7,89,23.8,30.8,0.00,0.00,30,6.5
2022-08-13T01:00,25.8,88,23.7,30.8,0.00,0.00,32,6.5
2022-08-13T02:00,25.8,91,24.1,31.0,0.00,0.00,34,6.4
2022-08-13T03:00,26.2,91,24.6,31.8,0.00,0.00,45,6.5
2022-08-13T04:00,25.9,94,24.8,31.6,0.00,0.00,31,7.0
2022-08-13T05:00,25.7,94,24.6,31.1,0.00,0.00,30,7.2
2022-08-13T06:00,25.4,94,24.3,30.9,0.00,0.00,30,5.4
2022-08-13T07:00,26.5,86,24.1,32.3,0.00,0.00,30,2.4
2022-08-13T08:00,27.5,82,24.1,33.3,0.00,0.00,30,2.9
2022-08-13T09:00,28.5,76,23.8,33.5,0.10,0.10,45,6.9
2022-08-13T10:00,29.1,73,23.8,34.1,0.10,0.10,40,9.8
2022-08-13T11:00,29.4,72,23.8,34.7,0.00,0.00,32,12.3
2022-08-13T12:00,29.5,71,23.8,35.2,0.00,0.00,31,13.0
2022-08-13T13:00,29.6,72,24.0,36.0,0.00,0.00,32,11.9
2022-08-13T14:00,29.8,72,24.3,36.1,0.00,0.00,44,13.5
2022-08-13T15:00,29.0,73,23.8,33.1,0.50,0.50,90,15.8
2022-08-13T16:00,29.0,77,24.4,33.2,0.50,0.50,38,14.5
2022-08-13T17:00,28.7,78,24.4,32.7,0.00,0.00,42,16.6
2022-08-13T18:00,28.2,79,24.2,32.4,0.00,0.00,37,14.0
2022-08-13T19:00,28.0,84,25.0,33.4,0.00,0.00,43,9.4
2022-08-13T20:00,28.1,84,25.2,33.6,0.00,0.00,44,10.1
2022-08-13T21:00,28.1,84,25.1,33.6,0.00,0.00,39,8.8
2022-08-13T22:00,28.2,82,24.9,33.6,0.00,0.00,31,8.4
2022-08-13T23:00,28.0,83,24.8,33.6,0.00,0.00,37,7.2
2022-08-14T00:00,28.0,80,24.1,32.9,0.00,0.00,35,8.7
2022-08-14T01:00,27.4,81,23.9,32.4,0.00,0.00,22,7.1
2022-08-14T02:00,26.9,84,24.0,32.1,0.00,0.00,16,6.4
2022-08-14T03:00,26.9,85,24.2,31.9,0.00,0.00,26,8.1
2022-08-14T04:00,26.5,88,24.4,31.7,0.00,0.00,23,8.1
2022-08-14T05:00,26.0,92,24.6,31.8,0.00,0.00,4,5.2
2022-08-14T06:00,25.6,93,24.3,31.2,0.00,0.00,14,4.7
2022-08-14T07:00,26.7,84,23.8,31.6,0.00,0.00,23,7.2
2022-08-14T08:00,27.8,77,23.3,32.6,0.00,0.00,32,6.0
2022-08-14T09:00,28.7,73,23.3,33.6,0.00,0.00,31,5.4
2022-08-14T10:00,29.5,69,23.3,35.2,0.00,0.00,39,5.0
2022-08-14T11:00,30.1,68,23.5,36.4,0.00,0.00,73,6.0
2022-08-14T12:00,30.3,68,23.8,36.8,0.00,0.00,85,9.0
2022-08-14T13:00,30.2,70,24.2,36.8,0.00,0.00,44,9.0
2022-08-14T14:00,30.0,72,24.4,36.7,0.00,0.00,28,10.0
2022-08-14T15:00,30.0,71,24.1,35.8,0.00,0.00,19,10.9
2022-08-14T16:00,30.0,69,23.8,34.8,0.00,0.00,20,10.2
2022-08-14T17:00,29.7,71,24.0,34.4,0.00,0.00,53,10.0
2022-08-14T18:00,29.1,75,24.2,33.4,0.00,0.00,31,13.3
2022-08-14T19:00,28.4,82,24.9,33.7,0.40,0.40,36,9.4
2022-08-14T20:00,28.0,84,25.1,34.4,0.00,0.00,39,2.8
2022-08-14T21:00,28.2,85,25.3,34.0,0.00,0.00,29,7.7
2022-08-14T22:00,28.2,83,25.1,34.0,0.00,0.00,32,7.5
2022-08-14T23:00,28.0,85,25.3,34.1,0.00,0.00,42,5.9
2022-08-15T00:00,27.7,89,25.7,34.1,0.00,0.00,51,5.9
2022-08-15T01:00,27.4,89,25.5,33.5,0.00,0.00,36,6.5
2022-08-15T02:00,27.2,89,25.3,33.3,0.00,0.00,32,5.8
2022-08-15T03:00,27.0,89,25.0,32.6,0.00,0.00,31,8.0
2022-08-15T04:00,26.5,89,24.5,31.6,0.00,0.00,30,9.4
2022-08-15T05:00,26.1,90,24.3,31.4,0.00,0.00,31,6.8
2022-08-15T06:00,25.8,90,24.1,30.8,0.00,0.00,30,8.0
2022-08-15T07:00,26.8,84,23.9,31.3,0.00,0.00,30,10.5
2022-08-15T08:00,27.4,82,24.0,32.1,0.00,0.00,37,9.8
2022-08-15T09:00,28.2,79,24.2,32.9,0.00,0.00,39,11.2
2022-08-15T10:00,29.7,75,24.7,35.1,0.00,0.00,37,10.8
2022-08-15T11:00,30.8,71,24.9,37.4,0.00,0.00,35,8.6
2022-08-15T12:00,31.1,70,24.9,37.8,0.20,0.20,40,11.5
2022-08-15T13:00,30.3,75,25.5,37.3,2.20,2.20,98,12.1
2022-08-15T14:00,28.5,83,25.4,34.1,10.10,10.10,59,15.0
2022-08-15T15:00,28.2,81,24.7,32.3,4.50,4.50,71,17.0
2022-08-15T16:00,28.2,82,24.9,33.7,0.40,0.40,60,8.0
2022-08-15T17:00,27.4,85,24.6,32.5,1.50,1.50,90,9.7
2022-08-15T18:00,27.3,87,24.9,33.4,0.70,0.70,35,4.0
2022-08-15T19:00,27.6,82,24.2,33.7,0.50,0.50,96,1.1
2022-08-15T20:00,27.4,87,25.0,33.9,1.50,1.50,90,1.8
2022-08-15T21:00,27.4,87,25.0,33.3,1.60,1.60,90,6.0
2022-08-15T22:00,27.2,89,25.2,32.8,1.70,1.70,93,9.0
2022-08-15T23:00,26.8,88,24.7,31.8,1.80,1.80,90,10.9
2022-08-16T00:00,26.3,89,24.4,31.0,1.70,1.70,90,11.3
2022-08-16T01:00,26.2,89,24.2,30.8,1.50,1.50,90,11.3
2022-08-16T02:00,25.7,90,24.0,29.9,1.20,1.20,91,13.0
2022-08-16T03:00,25.7,90,23.9,30.5,1.70,1.70,90,9.1
2022-08-16T04:00,25.7,90,23.9,30.5,0.70,0.70,90,9.2
2022-08-16T05:00,25.7,90,23.9,29.6,0.40,0.40,90,14.8
2022-08-16T06:00,25.9,88,23.8,30.0,0.20,0.20,92,13.2
2022-08-16T07:00,26.6,87,24.3,31.4,0.00,0.00,85,9.9
2022-08-16T08:00,27.0,85,24.2,32.0,0.10,0.10,90,8.2
2022-08-16T09:00,27.3,83,24.2,32.2,0.10,0.10,90,9.4
2022-08-16T10:00,27.6,82,24.3,32.6,0.10,0.10,89,9.3
2022-08-16T11:00,27.9,80,24.2,33.2,0.00,0.00,90,7.0
2022-08-16T12:00,28.0,80,24.2,33.1,0.00,0.00,100,7.9
2022-08-16T13:00,28.1,79,24.1,32.8,0.00,0.00,100,10.0
2022-08-16T14:00,28.6,77,24.1,33.3,0.00,0.00,94,10.3
2022-08-16T15:00,28.8,76,24.2,32.7,0.10,0.10,100,15.9
2022-08-16T16:00,27.9,82,24.6,32.4,0.20,0.20,31,13.2
2022-08-16T17:00,27.9,82,24.5,32.8,0.20,0.20,90,10.5
2022-08-16T18:00,27.9,82,24.6,32.7,0.00,0.00,100,12.2
2022-08-16T19:00,26.9,88,24.6,31.4,0.00,0.00,90,13.7
2022-08-16T20:00,27.0,89,25.0,32.7,0.00,0.00,98,6.7
2022-08-16T21:00,27.5,86,25.0,32.7,0.00,0.00,90,10.6
2022-08-16T22:00,27.4,86,24.8,32.0,0.00,0.00,91,13.7
2022-08-16T23:00,26.5,86,24.0,31.0,0.10,0.10,89,11.4
2022-08-17T00:00,26.3,87,23.9,31.0,0.10,0.10,66,9.4
2022-08-17T01:00,26.6,86,24.1,31.3,0.10,0.10,56,9.8
2022-08-17T02:00,26.9,83,23.9,31.2,0.00,0.00,37,12.1
2022-08-17T03:00,27.0,82,23.7,30.9,0.00,0.00,35,14.2
2022-08-17T04:00,27.0,82,23.7,30.7,0.00,0.00,33,15.3
2022-08-17T05:00,27.0,82,23.7,30.7,0.00,0.00,33,15.1
2022-08-17T06:00,26.9,83,23.7,31.1,0.00,0.00,46,12.0
2022-08-17T07:00,27.4,82,24.1,32.0,0.00,0.00,41,10.5
2022-08-17T08:00,28.3,75,23.4,32.0,0.00,0.00,18,14.3
2022-08-17T09:00,28.9,72,23.4,32.3,0.00,0.00,24,16.2
2022-08-17T10:00,29.1,73,23.7,32.8,0.00,0.00,32,16.7
2022-08-17T11:00,29.6,71,23.8,34.5,0.00,0.00,36,15.3
2022-08-17T12:00,29.8,71,24.0,35.0,0.00,0.00,38,15.2
2022-08-17T13:00,30.0,70,24.0,35.3,0.00,0.00,54,15.9
2022-08-17T14:00,30.4,67,23.6,35.0,0.00,0.00,92,17.3
2022-08-17T15:00,27.8,83,24.7,32.3,1.80,1.80,88,18.7
2022-08-17T16:00,28.1,78,24.0,33.1,0.50,0.50,41,7.7
2022-08-17T17:00,29.2,74,24.0,34.0,0.00,0.00,46,8.8
2022-08-17T18:00,29.1,74,24.1,34.0,0.00,0.00,53,9.1
2022-08-17T19:00,28.8,75,23.8,33.5,0.00,0.00,97,8.6
2022-08-17T20:00,28.4,78,24.2,32.4,0.00,0.00,88,15.6
2022-08-17T21:00,28.1,79,24.1,32.0,0.30,0.30,85,15.7
2022-08-17T22:00,27.9,79,24.0,31.8,0.00,0.00,68,15.3
2022-08-17T23:00,27.8,80,23.9,32.0,0.00,0.00,73,12.8
2022-08-18T00:00,27.4,81,23.9,31.7,0.00,0.00,33,12.5
2022-08-18T01:00,27.0,83,24.0,31.4,0.00,0.00,68,11.8
2022-08-18T02:00,27.0,83,24.0,31.3,0.00,0.00,50,12.5
2022-08-18T03:00,26.8,84,23.9,31.5,0.00,0.00,32,9.4
2022-08-18T04:00,26.0,89,24.1,31.5,0.00,0.00,32,5.1
2022-08-18T05:00,26.2,89,24.2,31.6,0.00,0.00,38,6.2
2022-08-18T06:00,26.5,86,24.0,31.4,0.00,0.00,15,8.1
2022-08-18T07:00,27.3,81,23.9,31.9,0.00,0.00,12,10.0
2022-08-18T08:00,28.2,76,23.5,32.6,0.00,0.00,19,9.2
2022-08-18T09:00,28.8,74,23.6,33.4,0.00,0.00,23,8.7
2022-08-18T10:00,29.3,73,23.9,34.5,0.00,0.00,37,10.7
2022-08-18T11:00,29.6,72,24.1,35.3,0.00,0.00,30,12.4
2022-08-18T12:00,29.8,72,24.1,35.6,0.10,0.10,48,13.4
2022-08-18T13:00,29.8,72,24.2,35.1,0.10,0.10,56,12.3
2022-08-18T14:00,30.2,71,24.2,35.7,0.00,0.00,40,11.1
2022-08-18T15:00,30.3,70,24.1,35.3,0.00,0.00,19,10.2
2022-08-18T16:00,29.4,73,24.0,32.9,0.40,0.40,66,17.7
2022-08-18T17:00,28.1,81,24.5,32.9,0.40,0.40,38,11.0
2022-08-18T18:00,28.1,81,24.5,34.2,0.00,0.00,46,2.3
2022-08-18T19:00,27.8,85,25.0,34.3,0.00,0.00,38,1.9
2022-08-18T20:00,27.6,88,25.4,34.4,0.00,0.00,41,1.8
2022-08-18T21:00,27.7,88,25.4,34.0,0.00,0.00,44,4.7
2022-08-18T22:00,28.4,83,25.1,33.4,0.00,0.00,39,12.4
2022-08-18T23:00,28.3,84,25.3,33.4,0.00,0.00,34,12.7
2022-08-19T00:00,28.1,84,25.2,33.3,0.00,0.00,30,11.8
2022-08-19T01:00,27.6,86,25.0,33.0,0.00,0.00,34,8.9
2022-08-19T02:00,26.7,91,25.1,32.3,0.00,0.00,15,8.6
2022-08-19T03:00,26.3,88,24.2,31.4,0.00,0.00,30,7.6
2022-08-19T04:00,26.1,88,23.9,31.2,0.00,0.00,35,6.1
2022-08-19T05:00,26.0,88,23.9,30.9,0.00,0.00,29,7.9
2022-08-19T06:00,25.7,89,23.7,30.6,0.00,0.00,27,6.9
2022-08-19T07:00,26.6,84,23.7,31.3,0.00,0.00,27,9.1
2022-08-19T08:00,27.7,79,23.7,32.6,0.00,0.00,27,7.2
2022-08-19T09:00,28.7,76,23.9,33.7,0.00,0.00,31,7.4
2022-08-19T10:00,29.4,74,24.2,35.0,0.00,0.00,36,8.9
2022-08-19T11:00,30.0,72,24.3,35.6,0.00,0.00,65,11.7
2022-08-19T12:00,30.2,71,24.4,36.3,0.00,0.00,36,11.6
2022-08-19T13:00,30.3,73,24.8,37.2,0.00,0.00,56,10.5
2022-08-19T14:00,30.4,73,25.1,37.2,0.10,0.10,54,13.0
2022-08-19T15:00,28.7,78,24.4,33.3,2.60,2.60,80,16.8
2022-08-19T16:00,28.4,79,24.5,33.0,0.70,0.70,100,13.0
2022-08-19T17:00,28.3,81,24.8,33.4,0.10,0.10,43,10.5
2022-08-19T18:00,28.0,82,24.7,33.3,0.00,0.00,34,8.3
2022-08-19T19:00,28.7,87,26.3,35.9,0.00,0.00,41,2.9
2022-08-19T20:00,28.9,84,25.9,36.0,0.10,0.10,37,2.1
2022-08-19T21:00,27.8,90,26.0,34.7,0.30,0.30,46,3.8
2022-08-19T22:00,28.1,89,26.1,34.4,0.10,0.10,37,7.9
2022-08-19T23:00,27.7,81,24.1,32.0,0.10,0.10,75,13.2
2022-08-20T00:00,27.3,80,23.6,30.9,0.00,0.00,55,15.6
2022-08-20T01:00,27.0,81,23.5,30.7,0.00,0.00,77,14.6
2022-08-20T02:00,26.8,82,23.5,30.5,0.00,0.00,29,14.9
2022-08-20T03:00,26.6,83,23.5,30.3,0.00,0.00,36,14.6
2022-08-20T04:00,26.5,84,23.5,30.6,0.00,0.00,46,11.9
2022-08-20T05:00,26.5,83,23.5,30.3,0.00,0.00,30,13.7
2022-08-20T06:00,26.4,84,23.6,30.7,0.00,0.00,47,10.7
2022-08-20T07:00,27.2,82,23.8,31.5,0.00,0.00,85,11.1
2022-08-20T08:00,28.0,78,23.8,32.2,0.10,0.10,64,12.2
2022-08-20T09:00,28.6,76,24.0,32.9,0.00,0.00,51,12.7
2022-08-20T10:00,29.6,74,24.5,34.5,0.00,0.00,41,11.9
2022-08-20T11:00,30.3,72,24.8,36.2,0.20,0.20,100,14.6
2022-08-20T12:00,29.8,75,24.8,34.6,0.30,0.30,100,12.4
2022-08-20T13:00,29.6,76,24.9,34.8,1.40,1.40,100,10.2
2022-08-20T14:00,27.5,84,24.6,33.1,7.60,7.60,100,5.8
2022-08-20T15:00,26.7,89,24.7,32.4,3.70,3.70,100,5.8
2022-08-20T16:00,27.2,87,24.8,33.6,0.60,0.60,49,1.9
2022-08-20T17:00,27.5,88,25.2,33.7,0.40,0.40,50,5.1
2022-08-20T18:00,27.4,88,25.2,33.4,0.40,0.40,34,5.8
2022-08-20T19:00,27.7,85,25.0,33.9,0.30,0.30,36,4.0
2022-08-20T20:00,27.5,89,25.5,33.7,0.00,0.00,32,6.5
2022-08-20T21:00,27.6,89,25.6,33.8,0.00,0.00,33,6.4
2022-08-20T22:00,27.8,88,25.6,33.6,0.10,0.10,38,9.0
2022-08-20T23:00,27.7,88,25.5,33.2,0.00,0.00,32,10.7
2022-08-21T00:00,27.5,88,25.3,33.2,0.00,0.00,31,8.7
2022-08-21T01:00,27.1,86,24.6,31.9,0.00,0.00,31,11.5
2022-08-21T02:00,26.6,86,24.1,31.4,0.00,0.00,34,9.4
2022-08-21T03:00,26.5,86,24.0,31.4,0.00,0.00,39,8.2
2022-08-21T04:00,26.1,89,24.2,31.5,0.00,0.00,32,5.8
2022-08-21T05:00,26.2,91,24.6,31.9,0.00,0.00,47,6.1
2022-08-21T06:00,26.5,91,24.8,32.1,0.00,0.00,59,6.8
2022-08-21T07:00,27.6,85,24.8,33.3,0.00,0.00,44,6.9
2022-08-21T08:00,28.6,75,23.8,33.3,0.00,0.00,63,8.9
2022-08-21T09:00,29.0,74,23.8,33.7,0.00,0.00,43,8.9
2022-08-21T10:00,29.5,72,23.9,34.8,0.00,0.00,71,7.9
2022-08-21T11:00,29.9,71,24.1,35.3,0.10,0.10,76,12.4
2022-08-21T12:00,29.4,74,24.3,34.9,1.00,1.00,86,12.5
2022-08-21T13:00,29.1,76,24.5,34.4,0.10,0.10,72,8.8
2022-08-21T14:00,29.3,77,24.7,33.6,0.00,0.00,58,15.2
2022-08-21T15:00,28.9,79,24.9,33.1,0.00,0.00,49,17.3
2022-08-21T16:00,28.3,82,24.9,33.5,0.20,0.20,48,10.3
2022-08-21T17:00,28.3,80,24.6,33.6,0.10,0.10,45,8.4
2022-08-21T18:00,28.2,81,24.6,33.4,0.00,0.00,56,8.7
2022-08-21T19:00,28.5,83,25.3,34.1,0.00,0.00,90,9.3
2022-08-21T20:00,28.6,82,25.3,34.3,0.00,0.00,39,8.7
2022-08-21T21:00,28.1,86,25.4,34.5,0.00,0.00,90,4.6
2022-08-21T22:00,28.0,87,25.6,34.1,0.10,0.10,30,7.3
2022-08-21T23:00,27.5,89,25.5,33.6,0.10,0.10,90,6.9
2022-08-22T00:00,27.4,88,25.2,33.2,0.00,0.00,38,7.6
2022-08-22T01:00,27.4,85,24.7,32.5,0.00,0.00,41,10.4
2022-08-22T02:00,27.4,83,24.3,32.1,0.00,0.00,59,11.1
2022-08-22T03:00,27.5,82,24.1,32.1,0.00,0.00,45,10.6
2022-08-22T04:00,27.4,82,24.0,31.7,0.00,0.00,48,12.1
2022-08-22T05:00,27.3,82,24.0,31.7,0.00,0.00,39,11.6
2022-08-22T06:00,27.2,83,24.1,31.9,0.00,0.00,47,9.8
2022-08-22T07:00,27.5,88,25.3,33.6,0.00,0.00,31,5.9
2022-08-22T08:00,28.6,79,24.6,33.9,0.00,0.00,31,8.2
2022-08-22T09:00,29.0,77,24.5,34.1,0.00,0.00,32,9.3
2022-08-22T10:00,29.5,74,24.3,34.1,0.00,0.00,32,12.0
2022-08-22T11:00,29.9,71,24.1,35.0,0.00,0.00,33,13.4
2022-08-22T12:00,30.1,71,24.2,35.6,0.00,0.00,41,15.0
2022-08-22T13:00,30.1,72,24.4,36.0,0.00,0.00,61,13.0
2022-08-22T14:00,30.1,73,24.8,36.3,0.20,0.20,42,12.6
2022-08-22T15:00,29.2,78,25.1,34.8,0.00,0.00,57,14.7
2022-08-22T16:00,29.1,78,24.9,33.4,0.20,0.20,67,16.6
2022-08-22T17:00,27.2,84,24.2,31.2,2.40,2.40,39,15.2
2022-08-22T18:00,27.8,83,24.7,32.6,0.10,0.10,36,12.7
2022-08-22T19:00,27.4,80,23.7,31.6,0.00,0.00,39,12.3
2022-08-22T20:00,28.0,82,24.6,32.7,0.00,0.00,44,12.6
2022-08-22T21:00,28.1,82,24.8,33.1,0.00,0.00,31,11.2
2022-08-22T22:00,28.1,83,24.9,33.5,0.00,0.00,34,9.4
2022-08-22T23:00,28.0,82,24.6,33.4,0.00,0.00,31,8.1
2022-08-23T00:00,27.6,83,24.4,32.4,0.00,0.00,31,10.8
2022-08-23T01:00,26.9,89,24.9,32.1,0.00,0.00,31,10.1
2022-08-23T02:00,26.3,92,24.9,31.9,0.00,0.00,31,8.0
2022-08-23T03:00,25.9,92,24.5,31.6,0.00,0.00,15,5.2
2022-08-23T04:00,25.3,93,24.1,30.7,0.00,0.00,1,5.4
2022-08-23T05:00,25.1,94,24.1,30.6,0.00,0.00,22,4.8
2022-08-23T06:00,24.8,94,23.8,30.2,0.00,0.00,31,4.1
2022-08-23T07:00,26.4,84,23.4,31.0,0.00,0.00,24,7.6
2022-08-23T08:00,27.5,78,23.4,32.2,0.00,0.00,14,7.6
2022-08-23T09:00,28.4,74,23.4,33.1,0.00,0.00,14,7.0
2022-08-23T10:00,29.1,73,23.7,35.2,0.00,0.00,30,4.7
2022-08-23T11:00,29.6,72,24.1,36.2,0.00,0.00,30,7.5
2022-08-23T12:00,29.9,72,24.4,37.1,0.00,0.00,28,9.4
